2018-10-22 21:57:19 - PHP Warning:  rmdir(/var/www/html/darazexpress/system/storage/cache/so): Directory not empty in /var/www/html/darazexpress/admin/controller/common/developer.php on line 70
2018-10-23 17:25:45 - PHP Warning:  copy(/var/www/html/storage/vendor/guzzlehttp/streams/src/MetadataStreamInterface.php): failed to open stream: No such file or directory in /var/www/html/darazexpress/admin/controller/common/security.php on line 106
2018-10-23 17:25:45 - PHP Warning:  copy(/var/www/html/storage/vendor/guzzlehttp/streams/src/NoSeekStream.php): failed to open stream: No such file or directory in /var/www/html/darazexpress/admin/controller/common/security.php on line 106
2018-10-23 17:25:45 - PHP Warning:  copy(/var/www/html/storage/vendor/guzzlehttp/streams/src/NullStream.php): failed to open stream: No such file or directory in /var/www/html/darazexpress/admin/controller/common/security.php on line 106
2018-10-23 17:25:45 - PHP Warning:  copy(/var/www/html/storage/vendor/guzzlehttp/streams/src/PumpStream.php): failed to open stream: No such file or directory in /var/www/html/darazexpress/admin/controller/common/security.php on line 106
2018-10-23 17:25:45 - PHP Warning:  copy(/var/www/html/storage/vendor/guzzlehttp/streams/src/Stream.php): failed to open stream: No such file or directory in /var/www/html/darazexpress/admin/controller/common/security.php on line 106
2018-10-23 17:25:45 - PHP Warning:  copy(/var/www/html/storage/vendor/guzzlehttp/streams/src/StreamDecoratorTrait.php): failed to open stream: No such file or directory in /var/www/html/darazexpress/admin/controller/common/security.php on line 106
2018-10-23 17:25:45 - PHP Warning:  copy(/var/www/html/storage/vendor/guzzlehttp/streams/src/StreamInterface.php): failed to open stream: No such file or directory in /var/www/html/darazexpress/admin/controller/common/security.php on line 106
2018-10-23 17:25:45 - PHP Warning:  copy(/var/www/html/storage/vendor/guzzlehttp/streams/src/Utils.php): failed to open stream: No such file or directory in /var/www/html/darazexpress/admin/controller/common/security.php on line 106
2018-10-23 17:25:45 - PHP Warning:  copy(/var/www/html/storage/vendor/guzzlehttp/streams/tests/AppendStreamTest.php): failed to open stream: No such file or directory in /var/www/html/darazexpress/admin/controller/common/security.php on line 106
2018-10-23 17:25:45 - PHP Warning:  copy(/var/www/html/storage/vendor/guzzlehttp/streams/tests/AsyncReadStreamTest.php): failed to open stream: No such file or directory in /var/www/html/darazexpress/admin/controller/common/security.php on line 106
2018-10-23 17:25:45 - PHP Warning:  copy(/var/www/html/storage/vendor/guzzlehttp/streams/tests/BufferStreamTest.php): failed to open stream: No such file or directory in /var/www/html/darazexpress/admin/controller/common/security.php on line 106
2018-10-23 17:25:45 - PHP Warning:  copy(/var/www/html/storage/vendor/guzzlehttp/streams/tests/CachingStreamTest.php): failed to open stream: No such file or directory in /var/www/html/darazexpress/admin/controller/common/security.php on line 106
2018-10-23 17:25:45 - PHP Warning:  copy(/var/www/html/storage/vendor/guzzlehttp/streams/tests/DroppingStreamTest.php): failed to open stream: No such file or directory in /var/www/html/darazexpress/admin/controller/common/security.php on line 106
2018-10-23 17:25:45 - PHP Warning:  mkdir(): No such file or directory in /var/www/html/darazexpress/admin/controller/common/security.php on line 102
2018-10-23 17:25:45 - PHP Warning:  copy(/var/www/html/storage/vendor/guzzlehttp/streams/tests/FnStreamTest.php): failed to open stream: No such file or directory in /var/www/html/darazexpress/admin/controller/common/security.php on line 106
2018-10-23 17:25:45 - PHP Warning:  copy(/var/www/html/storage/vendor/guzzlehttp/streams/tests/GuzzleStreamWrapperTest.php): failed to open stream: No such file or directory in /var/www/html/darazexpress/admin/controller/common/security.php on line 106
2018-10-23 17:25:45 - PHP Warning:  copy(/var/www/html/storage/vendor/guzzlehttp/streams/tests/InflateStreamTest.php): failed to open stream: No such file or directory in /var/www/html/darazexpress/admin/controller/common/security.php on line 106
2018-10-23 17:25:45 - PHP Warning:  copy(/var/www/html/storage/vendor/guzzlehttp/streams/tests/LazyOpenStreamTest.php): failed to open stream: No such file or directory in /var/www/html/darazexpress/admin/controller/common/security.php on line 106
2018-10-23 17:25:45 - PHP Warning:  copy(/var/www/html/storage/vendor/guzzlehttp/streams/tests/LimitStreamTest.php): failed to open stream: No such file or directory in /var/www/html/darazexpress/admin/controller/common/security.php on line 106
2018-10-23 17:25:45 - PHP Warning:  copy(/var/www/html/storage/vendor/guzzlehttp/streams/tests/NoSeekStreamTest.php): failed to open stream: No such file or directory in /var/www/html/darazexpress/admin/controller/common/security.php on line 106
2018-10-23 17:25:45 - PHP Warning:  copy(/var/www/html/storage/vendor/guzzlehttp/streams/tests/NullStreamTest.php): failed to open stream: No such file or directory in /var/www/html/darazexpress/admin/controller/common/security.php on line 106
2018-10-23 17:25:45 - PHP Warning:  copy(/var/www/html/storage/vendor/guzzlehttp/streams/tests/PumpStreamTest.php): failed to open stream: No such file or directory in /var/www/html/darazexpress/admin/controller/common/security.php on line 106
2018-10-23 17:25:45 - PHP Warning:  copy(/var/www/html/storage/vendor/guzzlehttp/streams/tests/StreamDecoratorTraitTest.php): failed to open stream: No such file or directory in /var/www/html/darazexpress/admin/controller/common/security.php on line 106
2018-10-23 17:25:45 - PHP Warning:  copy(/var/www/html/storage/vendor/guzzlehttp/streams/tests/StreamTest.php): failed to open stream: No such file or directory in /var/www/html/darazexpress/admin/controller/common/security.php on line 106
2018-10-23 17:25:45 - PHP Warning:  copy(/var/www/html/storage/vendor/guzzlehttp/streams/tests/UtilsTest.php): failed to open stream: No such file or directory in /var/www/html/darazexpress/admin/controller/common/security.php on line 106
2018-10-23 17:25:45 - PHP Warning:  mkdir(): No such file or directory in /var/www/html/darazexpress/admin/controller/common/security.php on line 102
2018-10-23 17:25:45 - PHP Warning:  copy(/var/www/html/storage/vendor/klarna/kco_rest/git_hooks/README.md): failed to open stream: No such file or directory in /var/www/html/darazexpress/admin/controller/common/security.php on line 106
2018-10-23 17:25:45 - PHP Warning:  copy(/var/www/html/storage/vendor/klarna/kco_rest/git_hooks/coffeelint): failed to open stream: No such file or directory in /var/www/html/darazexpress/admin/controller/common/security.php on line 106
2018-10-23 17:25:45 - PHP Warning:  mkdir(): No such file or directory in /var/www/html/darazexpress/admin/controller/common/security.php on line 102
2018-10-23 17:25:45 - PHP Warning:  copy(/var/www/html/storage/vendor/klarna/kco_rest/git_hooks/jshint): failed to open stream: No such file or directory in /var/www/html/darazexpress/admin/controller/common/security.php on line 106
2018-10-23 17:25:45 - PHP Warning:  mkdir(): No such file or directory in /var/www/html/darazexpress/admin/controller/common/security.php on line 102
2018-10-23 17:25:45 - PHP Warning:  mkdir(): No such file or directory in /var/www/html/darazexpress/admin/controller/common/security.php on line 102
2018-10-23 17:25:45 - PHP Warning:  mkdir(): No such file or directory in /var/www/html/darazexpress/admin/controller/common/security.php on line 102
2018-10-23 17:25:45 - PHP Warning:  mkdir(): No such file or directory in /var/www/html/darazexpress/admin/controller/common/security.php on line 102
2018-10-23 17:25:45 - PHP Warning:  copy(/var/www/html/storage/vendor/klarna/kco_rest/tests/bootstrap.php): failed to open stream: No such file or directory in /var/www/html/darazexpress/admin/controller/common/security.php on line 106
2018-10-23 17:25:45 - PHP Warning:  copy(/var/www/html/storage/vendor/leafo/scssphp/site/composer.html): failed to open stream: No such file or directory in /var/www/html/darazexpress/admin/controller/common/security.php on line 106
2018-10-23 17:25:45 - PHP Warning:  mkdir(): No such file or directory in /var/www/html/darazexpress/admin/controller/common/security.php on line 102
2018-10-23 17:25:45 - PHP Warning:  copy(/var/www/html/storage/vendor/leafo/scssphp/site/index.md): failed to open stream: No such file or directory in /var/www/html/darazexpress/admin/controller/common/security.php on line 106
2018-10-23 17:25:45 - PHP Warning:  copy(/var/www/html/storage/vendor/leafo/scssphp/site/site.moon): failed to open stream: No such file or directory in /var/www/html/darazexpress/admin/controller/common/security.php on line 106
2018-10-23 17:25:45 - PHP Warning:  copy(/var/www/html/storage/vendor/leafo/scssphp/site/style.scss): failed to open stream: No such file or directory in /var/www/html/darazexpress/admin/controller/common/security.php on line 106
2018-10-23 17:25:45 - PHP Warning:  mkdir(): No such file or directory in /var/www/html/darazexpress/admin/controller/common/security.php on line 102
2018-10-23 17:25:45 - PHP Warning:  mkdir(): No such file or directory in /var/www/html/darazexpress/admin/controller/common/security.php on line 102
2018-10-23 17:25:45 - PHP Warning:  copy(/var/www/html/storage/vendor/leafo/scssphp/tests/ApiTest.php): failed to open stream: No such file or directory in /var/www/html/darazexpress/admin/controller/common/security.php on line 106
2018-10-23 17:25:45 - PHP Warning:  copy(/var/www/html/storage/vendor/leafo/scssphp/tests/ExceptionTest.php): failed to open stream: No such file or directory in /var/www/html/darazexpress/admin/controller/common/security.php on line 106
2018-10-23 17:25:45 - PHP Warning:  copy(/var/www/html/storage/vendor/leafo/scssphp/tests/InputTest.php): failed to open stream: No such file or directory in /var/www/html/darazexpress/admin/controller/common/security.php on line 106
2018-10-23 17:25:45 - PHP Warning:  copy(/var/www/html/storage/vendor/leafo/scssphp/tests/compare-scss.sh): failed to open stream: No such file or directory in /var/www/html/darazexpress/admin/controller/common/security.php on line 106
2018-10-23 17:25:45 - PHP Warning:  mkdir(): No such file or directory in /var/www/html/darazexpress/admin/controller/common/security.php on line 102
2018-10-23 17:25:45 - PHP Warning:  mkdir(): No such file or directory in /var/www/html/darazexpress/admin/controller/common/security.php on line 102
2018-10-23 17:25:45 - PHP Warning:  mkdir(): No such file or directory in /var/www/html/darazexpress/admin/controller/common/security.php on line 102
2018-10-23 17:25:45 - PHP Warning:  copy(/var/www/html/storage/vendor/react/promise/src/CancellablePromiseInterface.php): failed to open stream: No such file or directory in /var/www/html/darazexpress/admin/controller/common/security.php on line 106
2018-10-23 17:25:45 - PHP Warning:  copy(/var/www/html/storage/vendor/react/promise/src/CancellationQueue.php): failed to open stream: No such file or directory in /var/www/html/darazexpress/admin/controller/common/security.php on line 106
2018-10-23 17:25:45 - PHP Warning:  copy(/var/www/html/storage/vendor/react/promise/src/Deferred.php): failed to open stream: No such file or directory in /var/www/html/darazexpress/admin/controller/common/security.php on line 106
2018-10-23 17:25:45 - PHP Warning:  mkdir(): No such file or directory in /var/www/html/darazexpress/admin/controller/common/security.php on line 102
2018-10-23 17:25:45 - PHP Warning:  copy(/var/www/html/storage/vendor/react/promise/src/ExtendedPromiseInterface.php): failed to open stream: No such file or directory in /var/www/html/darazexpress/admin/controller/common/security.php on line 106
2018-10-23 17:25:45 - PHP Warning:  copy(/var/www/html/storage/vendor/react/promise/src/FulfilledPromise.php): failed to open stream: No such file or directory in /var/www/html/darazexpress/admin/controller/common/security.php on line 106
2018-10-23 17:25:45 - PHP Warning:  copy(/var/www/html/storage/vendor/react/promise/src/LazyPromise.php): failed to open stream: No such file or directory in /var/www/html/darazexpress/admin/controller/common/security.php on line 106
